GAME_DATE_EST,GAMECODE,GAME_ID
2021-01-20T00:00:00,20210120/PHXHOU,0022000222
2021-01-20T00:00:00,20210120/SASGSW,0022000223
2021-01-20T00:00:00,20210120/SACLAC,0022000224
2021-04-23T00:00:00,20210423/MEMPOR,0022000225
2021-01-21T00:00:00,20210121/LALMIL,0022000226
2021-01-21T00:00:00,20210121/NOPUTA,0022000227
2021-01-21T00:00:00,20210121/NYKGSW,0022000228
2021-01-22T00:00:00,20210122/CHICHA,0022000229
2021-01-22T00:00:00,20210122/HOUDET,0022000230
2021-01-22T00:00:00,20210122/ORLIND,0022000231
2021-01-22T00:00:00,20210122/BKNCLE,0022000232
2021-01-22T00:00:00,20210122/BOSPHI,0022000233
2021-01-22T00:00:00,20210122/MIATOR,0022000234
2021-05-05T00:00:00,20210505/WASMIL,0022000235
2021-01-22T00:00:00,20210122/ATLMIN,0022000236
2021-01-22T00:00:00,20210122/DALSAS,0022000237
2021-01-22T00:00:00,20210122/DENPHX,0022000238
2021-01-22T00:00:00,20210122/OKCLAC,0022000239
2021-04-25T00:00:00,20210425/MEMPOR,0022000240
2021-01-22T00:00:00,20210122/NYKSAC,0022000241
2021-01-23T00:00:00,20210123/GSWUTA,0022000242
2021-01-23T00:00:00,20210123/PHIDET,0022000243
2021-01-23T00:00:00,20210123/MIABKN,0022000244
2021-01-23T00:00:00,20210123/LALCHI,0022000245
2021-01-23T00:00:00,20210123/NOPMIN,0022000246
2021-01-23T00:00:00,20210123/HOUDAL,0022000247
2021-01-23T00:00:00,20210123/DENPHX,0022000248
2021-01-24T00:00:00,20210124/TORIND,0022000249
2021-01-24T00:00:00,20210124/CLEBOS,0022000250
2021-01-24T00:00:00,20210124/OKCLAC,0022000251
2021-01-24T00:00:00,20210124/CHAORL,0022000252
2021-01-24T00:00:00,20210124/WASSAS,0022000253
2021-01-24T00:00:00,20210124/ATLMIL,0022000254
2021-05-13T00:00:00,20210513/SACMEM,0022000255
2021-01-24T00:00:00,20210124/NYKPOR,0022000256
2021-01-25T00:00:00,20210125/PHIDET,0022000257
2021-01-25T00:00:00,20210125/TORIND,0022000258
2021-01-25T00:00:00,20210125/CHAORL,0022000259
2021-01-25T00:00:00,20210125/MIABKN,0022000260
2021-01-25T00:00:00,20210125/LALCLE,0022000261
2021-01-25T00:00:00,20210125/BOSCHI,0022000262
2021-05-14T00:00:00,20210514/SACMEM,0022000263
2021-04-24T00:00:00,20210424/SASNOP,0022000264
2021-01-25T00:00:00,20210125/DENDAL,0022000265
2021-01-25T00:00:00,20210125/MINGSW,0022000266
2021-01-25T00:00:00,20210125/OKCPOR,0022000267
2021-01-26T00:00:00,20210126/LACATL,0022000268
2021-01-26T00:00:00,20210126/WASHOU,0022000269
2021-01-26T00:00:00,20210126/NYKUTA,0022000270
2021-01-27T00:00:00,20210127/INDCHA,0022000271
2021-01-27T00:00:00,20210127/DETCLE,0022000272
2021-01-27T00:00:00,20210127/SACORL,0022000273
2021-01-27T00:00:00,20210127/BKNATL,0022000274
2021-01-27T00:00:00,20210127/DENMIA,0022000275
2021-01-27T00:00:00,20210127/LALPHI,0022000276
2021-01-27T00:00:00,20210127/MILTOR,0022000277
2021-04-12T00:00:00,20210412/CHIMEM,0022000278
2021-01-27T00:00:00,20210127/WASNOP,0022000279
2021-01-27T00:00:00,20210127/BOSSAS,0022000280
2021-01-27T00:00:00,20210127/OKCPHX,0022000281
2021-01-27T00:00:00,20210127/DALUTA,0022000282
2021-01-27T00:00:00,20210127/MINGSW,0022000283
2021-01-28T00:00:00,20210128/LALDET,0022000284
2021-01-28T00:00:00,20210128/LACMIA,0022000285
2021-01-28T00:00:00,20210128/GSWPHX,0022000286
2021-01-28T00:00:00,20210128/PORHOU,0022000287
2021-01-29T00:00:00,20210129/INDCHA,0022000288
2021-01-29T00:00:00,20210129/LACORL,0022000289
2021-01-29T00:00:00,20210129/ATLWAS,0022000290
2021-01-29T00:00:00,20210129/CLENYK,0022000291
2021-01-29T00:00:00,20210129/SACTOR,0022000292
2021-01-29T00:00:00,20210129/MILNOP,0022000293
2021-01-29T00:00:00,20210129/PHIMIN,0022000294
2021-01-29T00:00:00,20210129/BKNOKC,0022000295
2021-01-29T00:00:00,20210129/DENSAS,0022000296
2021-01-29T00:00:00,20210129/DALUTA,0022000297
2021-01-30T00:00:00,20210130/PORCHI,0022000298
2021-01-30T00:00:00,20210130/MILCHA,0022000299
2021-01-30T00:00:00,20210130/HOUNOP,0022000300
2021-01-30T00:00:00,20210130/SACMIA,0022000301
2021-01-30T00:00:00,20210130/LALBOS,0022000302
2021-01-30T00:00:00,20210130/PHXDAL,0022000303
2021-01-30T00:00:00,20210130/MEMSAS,0022000304
2021-01-30T00:00:00,20210130/DETGSW,0022000305
2021-01-31T00:00:00,20210131/UTADEN,0022000306
2021-01-31T00:00:00,20210131/PHIIND,0022000307
2021-01-31T00:00:00,20210131/LACNYK,0022000308
2021-01-31T00:00:00,20210131/ORLTOR,0022000309
2021-01-31T00:00:00,20210131/BKNWAS,0022000310
2021-01-31T00:00:00,20210131/CLEMIN,0022000311
2021-02-01T00:00:00,20210201/MINCLE,0022000312
2021-02-01T00:00:00,20210201/LALATL,0022000313
2021-02-01T00:00:00,20210201/CHAMIA,0022000314
2021-02-01T00:00:00,20210201/NYKCHI,0022000315
2021-02-01T00:00:00,20210201/PORMIL,0022000316
2021-02-01T00:00:00,20210201/SACNOP,0022000317
2021-02-01T00:00:00,20210201/HOUOKC,0022000318
2021-02-01T00:00:00,20210201/PHXDAL,0022000319
2021-02-01T00:00:00,20210201/MEMSAS,0022000320
2021-04-06T00:00:00,20210406/DETDEN,0022000321
2021-02-02T00:00:00,20210202/MEMIND,0022000322
2021-02-02T00:00:00,20210202/TORORL,0022000323
2021-02-02T00:00:00,20210202/LACBKN,0022000324
2021-02-02T00:00:00,20210202/DETUTA,0022000325
2021-02-02T00:00:00,20210202/BOSGSW,0022000326
2021-02-03T00:00:00,20210203/PHICHA,0022000327
2021-02-03T00:00:00,20210203/LACCLE,0022000328
2021-02-03T00:00:00,20210203/INDMIL,0022000329
2021-02-03T00:00:00,20210203/DALATL,0022000330
2021-02-03T00:00:00,20210203/WASMIA,0022000331
2021-02-03T00:00:00,20210203/NYKCHI,0022000332
2021-02-03T00:00:00,20210203/HOUOKC,0022000333
2021-02-03T00:00:00,20210203/MINSAS,0022000334
2021-02-03T00:00:00,20210203/PHXNOP,0022000335
2021-02-03T00:00:00,20210203/BOSSAC,0022000336
2021-02-04T00:00:00,20210204/PORPHI,0022000337
2021-02-04T00:00:00,20210204/UTAATL,0022000338
2021-02-04T00:00:00,20210204/GSWDAL,0022000339
2021-02-04T00:00:00,20210204/HOUMEM,0022000340
2021-02-04T00:00:00,20210204/DENLAL,0022000341
2021-02-05T00:00:00,20210205/UTACHA,0022000342
2021-02-05T00:00:00,20210205/NOPIND,0022000343
2021-02-05T00:00:00,20210205/CHIORL,0022000344
2021-02-05T00:00:00,20210205/TORBKN,0022000345
2021-02-05T00:00:00,20210205/MILCLE,0022000346
2021-02-05T00:00:00,20210205/WASMIA,0022000347
2021-02-05T00:00:00,20210205/MINOKC,0022000348
2021-02-05T00:00:00,20210205/DETPHX,0022000349
2021-02-05T00:00:00,20210205/BOSLAC,0022000350
2021-02-06T00:00:00,20210206/PORNYK,0022000351
2021-02-06T00:00:00,20210206/DENSAC,0022000352
2021-02-06T00:00:00,20210206/CHIORL,0022000353
2021-02-06T00:00:00,20210206/BKNPHI,0022000354
2021-02-06T00:00:00,20210206/MEMNOP,0022000355
2021-02-06T00:00:00,20210206/TORATL,0022000356
2021-02-06T00:00:00,20210206/MILCLE,0022000357
2021-02-06T00:00:00,20210206/SASHOU,0022000358
2021-02-06T00:00:00,20210206/MINOKC,0022000359
2021-02-06T00:00:00,20210206/GSWDAL,0022000360
2021-02-06T00:00:00,20210206/DETLAL,0022000361
2021-04-18T00:00:00,20210418/PORCHA,0022000362
2021-02-07T00:00:00,20210207/UTAIND,0022000363
2021-02-07T00:00:00,20210207/MIANYK,0022000364
2021-02-07T00:00:00,20210207/BOSPHX,0022000365
2021-02-07T00:00:00,20210207/SACLAC,0022000366
2021-02-08T00:00:00,20210208/HOUCHA,0022000367
2021-02-08T00:00:00,20210208/WASCHI,0022000368
2021-02-08T00:00:00,20210208/TORMEM,0022000369
2021-02-08T00:00:00,20210208/MINDAL,0022000370
2021-02-08T00:00:00,20210208/GSWSAS,0022000371
2021-02-08T00:00:00,20210208/CLEPHX,0022000372
2021-02-08T00:00:00,20210208/MILDEN,0022000373
2021-02-08T00:00:00,20210208/OKCLAL,0022000374
2021-02-09T00:00:00,20210209/BKNDET,0022000375
2021-02-09T00:00:00,20210209/NYKMIA,0022000376
2021-02-09T00:00:00,20210209/HOUNOP,0022000377
2021-02-09T00:00:00,20210209/GSWSAS,0022000378
2021-02-09T00:00:00,20210209/BOSUTA,0022000379
2021-02-09T00:00:00,20210209/ORLPOR,0022000380
2021-02-09T00:00:00,20210209/PHISAC,0022000381
2021-02-10T00:00:00,20210210/TORWAS,0022000382
2021-02-10T00:00:00,20210210/INDBKN,0022000383
2021-02-10T00:00:00,20210210/ATLDAL,0022000384
2021-02-10T00:00:00,20210210/NOPCHI,0022000385
2021-02-10T00:00:00,20210210/CHAMEM,0022000386
2021-02-10T00:00:00,20210210/LACMIN,0022000387
2021-02-10T00:00:00,20210210/CLEDEN,0022000388
2021-02-10T00:00:00,20210210/MILPHX,0022000389
2021-02-10T00:00:00,20210210/OKCLAL,0022000390
2021-02-11T00:00:00,20210211/INDDET,0022000391
2021-02-11T00:00:00,20210211/MIAHOU,0022000392
2021-02-11T00:00:00,20210211/ORLGSW,0022000393
2021-02-11T00:00:00,20210211/PHIPOR,0022000394
2021-02-12T00:00:00,20210212/MINCHA,0022000395
2021-02-12T00:00:00,20210212/NYKWAS,0022000396
2021-02-12T00:00:00,20210212/SASATL,0022000397
2021-02-11T00:00:00,20210211/TORBOS,0022000398
2021-02-12T00:00:00,20210212/NOPDAL,0022000399
2021-02-12T00:00:00,20210212/LACCHI,0022000400
2021-02-12T00:00:00,20210212/OKCDEN,0022000401
2021-02-12T00:00:00,20210212/MILUTA,0022000402
2021-02-12T00:00:00,20210212/MEMLAL,0022000403
2021-02-12T00:00:00,20210212/CLEPOR,0022000404
2021-02-12T00:00:00,20210212/ORLSAC,0022000405
2021-02-13T00:00:00,20210213/PHIPHX,0022000406
2021-02-13T00:00:00,20210213/INDATL,0022000407
2021-02-13T00:00:00,20210213/HOUNYK,0022000408
2021-02-13T00:00:00,20210213/BKNGSW,0022000409
2021-02-13T00:00:00,20210213/MIAUTA,0022000410
2021-02-14T00:00:00,20210214/PORDAL,0022000411
2021-02-12T00:00:00,20210212/DETBOS,0022000412
2021-02-14T00:00:00,20210214/MINTOR,0022000413
2021-02-14T00:00:00,20210214/SASCHA,0022000414
2021-02-14T00:00:00,20210214/MILOKC,0022000415
2021-02-14T00:00:00,20210214/LALDEN,0022000416
2021-02-14T00:00:00,20210214/ORLPHX,0022000417
2021-02-14T00:00:00,20210214/MEMSAC,0022000418
2021-02-14T00:00:00,20210214/CLELAC,0022000419
2021-02-15T00:00:00,20210215/CHIIND,0022000420
2021-02-15T00:00:00,20210215/HOUWAS,0022000421
2021-02-15T00:00:00,20210215/ATLNYK,0022000422
2021-02-15T00:00:00,20210215/PHIUTA,0022000423
2021-02-15T00:00:00,20210215/CLEGSW,0022000424
2021-02-15T00:00:00,20210215/MIALAC,0022000425
2021-02-15T00:00:00,20210215/BKNSAC,0022000426
2021-02-16T00:00:00,20210216/DENBOS,0022000427
2021-03-15T00:00:00,20210315/SASDET,0022000428
2021-02-16T00:00:00,20210216/NOPMEM,0022000429
2021-02-16T00:00:00,20210216/TORMIL,0022000430
2021-02-16T00:00:00,20210216/LALMIN,0022000431
2021-02-16T00:00:00,20210216/POROKC,0022000432
2021-02-16T00:00:00,20210216/BKNPHX,0022000433
2021-05-06T00:00:00,20210506/CHICHA,0022000434
2021-03-19T00:00:00,20210319/SASCLE,0022000435
2021-02-17T00:00:00,20210217/NYKORL,0022000436
2021-02-17T00:00:00,20210217/DENWAS,0022000437
2021-02-17T00:00:00,20210217/ATLBOS,0022000438
2021-02-17T00:00:00,20210217/HOUPHI,0022000439
2021-02-17T00:00:00,20210217/INDMIN,0022000440
2021-02-17T00:00:00,20210217/PORNOP,0022000441
2021-04-21T00:00:00,20210421/DETDAL,0022000442
2021-02-17T00:00:00,20210217/MIAGSW,0022000443
2021-02-17T00:00:00,20210217/UTALAC,0022000444
2021-02-18T00:00:00,20210218/TORMIL,0022000445
2021-02-18T00:00:00,20210218/BKNLAL,0022000446
2021-02-18T00:00:00,20210218/MIASAC,0022000447
2021-05-11T00:00:00,20210511/DENCHA,0022000448
2021-02-19T00:00:00,20210219/GSWORL,0022000449
2021-02-19T00:00:00,20210219/CHIPHI,0022000450
2021-02-19T00:00:00,20210219/ATLBOS,0022000451
2021-02-19T00:00:00,20210219/DETMEM,0022000452
2021-02-19T00:00:00,20210219/OKCMIL,0022000453
2021-02-19T00:00:00,20210219/TORMIN,0022000454
2021-02-19T00:00:00,20210219/PHXNOP,0022000455
2021-04-07T00:00:00,20210407/DALHOU,0022000456
2021-02-19T00:00:00,20210219/UTALAC,0022000457
2021-05-13T00:00:00,20210513/SASNYK,0022000458
2021-02-20T00:00:00,20210220/GSWCHA,0022000459
2021-02-20T00:00:00,20210220/SACCHI,0022000460
2021-04-14T00:00:00,20210414/INDHOU,0022000461
2021-02-20T00:00:00,20210220/PHXMEM,0022000462
2021-02-20T00:00:00,20210220/MIALAL,0022000463
2021-02-20T00:00:00,20210220/WASPOR,0022000464
2021-02-21T00:00:00,20210221/BOSNOP,0022000465
2021-02-21T00:00:00,20210221/OKCCLE,0022000466
2021-02-21T00:00:00,20210221/DETORL,0022000467
2021-02-21T00:00:00,20210221/PHITOR,0022000468
2021-02-21T00:00:00,20210221/MINNYK,0022000469
2021-02-21T00:00:00,20210221/DENATL,0022000470
2021-02-21T00:00:00,20210221/SACMIL,0022000471
2021-02-21T00:00:00,20210221/BKNLAC,0022000472
2021-04-19T00:00:00,20210419/SASIND,0022000473
2021-02-22T00:00:00,20210222/CHIHOU,0022000474
2021-02-22T00:00:00,20210222/MIAOKC,0022000475
2021-02-22T00:00:00,20210222/MEMDAL,0022000476
2021-02-22T00:00:00,20210222/PORPHX,0022000477
2021-02-22T00:00:00,20210222/CHAUTA,0022000478
2021-02-22T00:00:00,20210222/WASLAL,0022000479
2021-02-23T00:00:00,20210223/ATLCLE,0022000480
2021-02-23T00:00:00,20210223/DETORL,0022000481
2021-02-23T00:00:00,20210223/SACBKN,0022000482
2021-02-23T00:00:00,20210223/GSWNYK,0022000483
2021-02-23T00:00:00,20210223/PHITOR,0022000484
2021-02-23T00:00:00,20210223/BOSDAL,0022000485
2021-02-23T00:00:00,20210223/MINMIL,0022000486
2021-02-23T00:00:00,20210223/PORDEN,0022000487
2021-02-23T00:00:00,20210223/WASLAC,0022000488
2021-02-24T00:00:00,20210224/GSWIND,0022000489
2021-02-24T00:00:00,20210224/BOSATL,0022000490
2021-02-24T00:00:00,20210224/HOUCLE,0022000491
2021-02-24T00:00:00,20210224/TORMIA,0022000492
