GAME_DATE_EST,GAMECODE,GAME_ID
2019-11-13T00:00:00,20191113/LACHOU,0021900157
2019-11-13T00:00:00,20191113/SASMIN,0021900158
2019-11-13T00:00:00,20191113/GSWLAL,0021900159
2019-11-13T00:00:00,20191113/TORPOR,0021900160
2019-11-14T00:00:00,20191114/MIACLE,0021900161
2019-11-14T00:00:00,20191114/DALNYK,0021900162
2019-11-14T00:00:00,20191114/CHIMIL,0021900163
2019-11-14T00:00:00,20191114/LACNOP,0021900164
2019-11-14T00:00:00,20191114/ATLPHX,0021900165
2019-11-14T00:00:00,20191114/BKNDEN,0021900166
2019-11-15T00:00:00,20191115/DETCHA,0021900167
2019-11-15T00:00:00,20191115/SASORL,0021900168
2019-11-15T00:00:00,20191115/INDHOU,0021900169
2019-11-15T00:00:00,20191115/UTAMEM,0021900170
2019-11-15T00:00:00,20191115/WASMIN,0021900171
2019-11-15T00:00:00,20191115/PHIOKC,0021900172
2019-11-15T00:00:00,20191115/BOSGSW,0021900173
2019-11-15T00:00:00,20191115/SACLAL,0021900174
2019-11-16T00:00:00,20191116/BKNCHI,0021900175
2019-11-16T00:00:00,20191116/MILIND,0021900176
2019-11-16T00:00:00,20191116/CHANYK,0021900177
2019-11-16T00:00:00,20191116/NOPMIA,0021900178
2019-11-16T00:00:00,20191116/HOUMIN,0021900179
2019-11-16T00:00:00,20191116/TORDAL,0021900180
2019-11-16T00:00:00,20191116/PORSAS,0021900181
2019-11-16T00:00:00,20191116/ATLLAC,0021900182
2019-11-17T00:00:00,20191117/PHICLE,0021900183
2019-11-17T00:00:00,20191117/BOSSAC,0021900184
2019-11-17T00:00:00,20191117/WASORL,0021900185
2019-11-17T00:00:00,20191117/DENMEM,0021900186
2019-11-17T00:00:00,20191117/GSWNOP,0021900187
2019-11-17T00:00:00,20191117/ATLLAL,0021900188
2019-11-18T00:00:00,20191118/CLENYK,0021900189
2019-11-18T00:00:00,20191118/INDBKN,0021900190
2019-11-18T00:00:00,20191118/CHATOR,0021900191
2019-11-18T00:00:00,20191118/MILCHI,0021900192
2019-11-18T00:00:00,20191118/PORHOU,0021900193
2019-11-18T00:00:00,20191118/SASDAL,0021900194
2019-11-18T00:00:00,20191118/BOSPHX,0021900195
2019-11-18T00:00:00,20191118/MINUTA,0021900196
2019-11-18T00:00:00,20191118/OKCLAC,0021900197
2019-11-19T00:00:00,20191119/GSWMEM,0021900198
2019-11-19T00:00:00,20191119/PORNOP,0021900199
2019-11-19T00:00:00,20191119/PHXSAC,0021900200
2019-11-19T00:00:00,20191119/OKCLAL,0021900201
2019-11-20T00:00:00,20191120/NYKPHI,0021900202
2019-11-20T00:00:00,20191120/SASWAS,0021900203
2019-11-20T00:00:00,20191120/MILATL,0021900204
2019-11-20T00:00:00,20191120/CHABKN,0021900205
2019-11-20T00:00:00,20191120/CLEMIA,0021900206
2019-11-20T00:00:00,20191120/ORLTOR,0021900207
2019-11-20T00:00:00,20191120/GSWDAL,0021900208
2019-11-20T00:00:00,20191120/DETCHI,0021900209
2019-11-20T00:00:00,20191120/UTAMIN,0021900210
2019-11-20T00:00:00,20191120/HOUDEN,0021900211
2019-11-20T00:00:00,20191120/BOSLAC,0021900212
2019-11-21T00:00:00,20191121/PORMIL,0021900213
2019-11-21T00:00:00,20191121/NOPPHX,0021900214
2019-11-22T00:00:00,20191122/ATLDET,0021900215
2019-11-22T00:00:00,20191122/CHAWAS,0021900216
2019-11-22T00:00:00,20191122/SACBKN,0021900217
2019-11-22T00:00:00,20191122/SASPHI,0021900218
2019-11-22T00:00:00,20191122/MIACHI,0021900219
2019-11-22T00:00:00,20191122/LALOKC,0021900220
2019-11-22T00:00:00,20191122/CLEDAL,0021900221
2019-11-22T00:00:00,20191122/BOSDEN,0021900222
2019-11-22T00:00:00,20191122/GSWUTA,0021900223
2019-11-22T00:00:00,20191122/HOULAC,0021900224
2019-11-23T00:00:00,20191123/PHXMIN,0021900225
2019-11-23T00:00:00,20191123/CHICHA,0021900226
2019-11-23T00:00:00,20191123/ORLIND,0021900227
2019-11-23T00:00:00,20191123/TORATL,0021900228
2019-11-23T00:00:00,20191123/SASNYK,0021900229
2019-11-23T00:00:00,20191123/MIAPHI,0021900230
2019-11-23T00:00:00,20191123/PORCLE,0021900231
2019-11-23T00:00:00,20191123/LALMEM,0021900232
2019-11-23T00:00:00,20191123/DETMIL,0021900233
2019-11-23T00:00:00,20191123/NOPUTA,0021900234
2019-11-24T00:00:00,20191124/DALHOU,0021900235
2019-11-24T00:00:00,20191124/BKNNYK,0021900236
2019-11-24T00:00:00,20191124/SACWAS,0021900237
2019-11-24T00:00:00,20191124/PHXDEN,0021900238
2019-11-24T00:00:00,20191124/NOPLAC,0021900239
2019-11-25T00:00:00,20191125/BKNCLE,0021900240
2019-11-25T00:00:00,20191125/ORLDET,0021900241
2019-11-25T00:00:00,20191125/MEMIND,0021900242
2019-11-25T00:00:00,20191125/MINATL,0021900243
2019-11-25T00:00:00,20191125/SACBOS,0021900244
2019-11-25T00:00:00,20191125/CHAMIA,0021900245
2019-11-25T00:00:00,20191125/PHITOR,0021900246
2019-11-25T00:00:00,20191125/PORCHI,0021900247
2019-11-25T00:00:00,20191125/UTAMIL,0021900248
2019-11-25T00:00:00,20191125/LALSAS,0021900249
2019-11-25T00:00:00,20191125/OKCGSW,0021900250
2019-11-26T00:00:00,20191126/LACDAL,0021900251
2019-11-26T00:00:00,20191126/WASDEN,0021900252
2019-11-27T00:00:00,20191127/BKNBOS,0021900253
2019-11-27T00:00:00,20191127/DETCHA,0021900254
2019-11-27T00:00:00,20191127/ORLCLE,0021900255
2019-11-27T00:00:00,20191127/UTAIND,0021900256
2019-11-27T00:00:00,20191127/SACPHI,0021900257
2019-11-27T00:00:00,20191127/NYKTOR,0021900258
2019-11-27T00:00:00,20191127/MIAHOU,0021900259
2019-11-27T00:00:00,20191127/LACMEM,0021900260
2019-11-27T00:00:00,20191127/ATLMIL,0021900261
2019-11-27T00:00:00,20191127/MINSAS,0021900262
2019-11-27T00:00:00,20191127/WASPHX,0021900263
2019-11-27T00:00:00,20191127/LALNOP,0021900264
2019-11-27T00:00:00,20191127/OKCPOR,0021900265
2019-11-27T00:00:00,20191127/CHIGSW,0021900266
2019-11-29T00:00:00,20191129/BOSBKN,0021900267
2019-11-29T00:00:00,20191129/CHADET,0021900268
2019-11-29T00:00:00,20191129/TORORL,0021900269
2019-11-29T00:00:00,20191129/MILCLE,0021900270
2019-11-29T00:00:00,20191129/PHINYK,0021900271
2019-11-29T00:00:00,20191129/ATLIND,0021900272
2019-11-29T00:00:00,20191129/GSWMIA,0021900273
2019-11-29T00:00:00,20191129/UTAMEM,0021900274
2019-11-29T00:00:00,20191129/NOPOKC,0021900275
2019-11-29T00:00:00,20191129/LACSAS,0021900276
2019-11-29T00:00:00,20191129/DALPHX,0021900277
